Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 19:44:41.620,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.629, -0.177, -0.896, -2.136, 14.282, 87.402, , , , , , , 179.665, -0.84, -95.603, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.621,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.049, -0.114, -1.009, -2.38, 5.493, 110.352, , , , , , , 179.643, -0.939, -96.652, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.621,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.988, -0.069, -1.053, 1.404, 5.127, 102.539, , , , , , , 179.659, -0.989, -97.718, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.621,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 2.699, -0.031, -1.305, -0.549, -0.854, 96.069, , , , , , , 179.676, -1.033, -98.723, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.621,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 3.162, 0.055, -1.21, -4.822, -0.793, 31.921, , , , , , , 179.659, -1.011, -99.36, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.756,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 3.008, 0.065, -0.693, -0.916, -2.808, -11.536, , , , , , , 179.621, -1.005, -99.421, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.812,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 1.85, 0.067, -0.459, 5.737, -8.484, -63.049, , , , , , , 179.654, -0.934, -99.036, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.812,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.57, 0.028, -0.821, 3.784, -0.305, -86.487, , , , , , , 179.687, -0.895, -98.24, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.813,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.162, -0.027, -1.221, 0.916, -0.061, -88.745, , , , , , , 179.703, -0.884, -97.361, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.813,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.985, -0.052, -1.339, -2.991, -3.723, -89.478, , , , , , , 179.681, -0.857, -96.471, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.851,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.958, -0.087, -1.236, -4.944, -4.761, -73.486, , , , , , , 179.621, -0.813, -95.636, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.851,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -2.72, -0.12, -0.963, -2.93, -4.822, -37.17, , , , , , , 179.577, -0.753, -95.103, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.851,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -2.569, -0.132, -0.647, 2.625, 3.296, 12.024, , , , , , , 179.577, -0.747, -94.993, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.851,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.725, -0.106, -0.742, 2.197, 7.263, 53.04, , , , , , , 179.615, -0.813, -95.367, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.852,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.709, -0.077, -1.012, -0.183, 6.958, 73.975, , , , , , , 179.632, -0.895, -96.021, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.852,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.017, -0.045, -1, 0.916, 2.136, 83.557, , , , , , , 179.643, -0.945, -96.828, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.852,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.386, -0.038, -1.035, 1.038, 3.723, 81.787, , , , , , , 179.67, -0.961, -97.657, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.852,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 1.55, -0.036, -1.253, -1.892, 0.61, 86.975, , , , , , , 179.676, -1.005, -98.503, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.852,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 2.254, 0.002, -1.252, -3.479, -2.625, 50.964, , , , , , , 179.665, -0.972, -99.234, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.853,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 2.425, 0.023, -0.86, -3.113, 0.854, 9.583, , , , , , , 179.626, -0.978, -99.476, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.853,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 1.973, 0.054, -0.536, 4.517, -4.639, -27.405, , , , , , , 179.637, -0.956, -99.399, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.853,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 1.114, 0.066, -0.772, 3.845, -1.77, -58.594, , , , , , , 179.676, -0.917, -98.921, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.853,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.386, 0.031, -1.151, 0.977, -1.465, -69.214, , , , , , , 179.698, -0.895, -98.278, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.853,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.143, -0.037, -1.194, -1.16, 0.549, -78.918, , , , , , , 179.681, -0.884, -97.526, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.853,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.734, -0.069, -1.045, -0.549, -3.54, -76.477, , , , , , , 179.659, -0.868, -96.746, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.890,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.419, -0.048, -1.012, -1.343, -2.258, -61.829, , , , , , , 179.643, -0.829, -96.048, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.890,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.965, -0.023, -1.113, -2.747, -3.357, -35.889, , , , , , , 179.621, -0.797, -95.576, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.890,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -2.091, -0.046, -0.986, -2.625, -0.122, -6.104, , , , , , , 179.588, -0.78, -95.372, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.891,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.64, -0.117, -0.695, 1.648, 4.7, 32.166, , , , , , , 179.583, -0.807, -95.543, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.891,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.952, -0.125, -0.745, 3.845, 5.066, 52.612, , , , , , , 179.621, -0.868, -95.982, -78.300, 13.100, -69.807, 20.44, 0.0069, 0.6741, -0.73856, -6E-05, 406, 100,
 19:44:41.921,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.331, -0.064, -0.958, 2.808, 2.808, 65.002, , , , , , , 179.665, -0.901, -96.586, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.921,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.021, 0.007, -1.212, 0.061, 1.77, 68.054, , , , , , , 179.687, -0.939, -97.262, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.922,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.122, 0.015, -1.284, -3.723, 0.061, 67.871, , , , , , , 179.676, -0.939, -97.943, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.922,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.135, -0.029, -1.03, -2.93, -0.305, 65.491, , , , , , , 179.648, -0.95, -98.613, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.922,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.075, -0.062, -0.756, 0.427, -0.671, 61.401, , , , , , , 179.643, -0.945, -99.25, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.922,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, 0.019, -0.043, -0.747, 3.235, -3.418, 57.556, , , , , , , 179.676, -0.934, -99.844, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.923,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.504, -0.005, -1.012, 1.953, -4.639, 49.438, , , , , , , 179.709, -0.89, -100.388, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.923,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.179, -0.026, -1.249, -0.549, -0.977, 54.932, , , , , , , 179.72, -0.862, -100.865, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.950,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.138, -0.097, -1.204, -5.249, -2.319, 92.285, , , , , , , 179.698, -0.851, -101.651, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.950,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -1.252, -0.152, -0.998, -3.113, 0.977, 95.093, , , , , , , 179.659, -0.846, -102.585, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.951,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.825, -0.204, -0.743, -0.366, 0.61, 125.183, , , , , , , 179.659, -0.868, -103.7, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.951,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:40.985, -0.611, -0.219, -0.676, 2.808, 0.854, 128.052, , , , , , , 179.687, -0.884, -104.985, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.987,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.206, -0.22, -0.829, 4.7, 2.014, 141.724, , , , , , , 179.747, -0.906, -106.331, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.988,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, 0.036, -0.206, -1.247, -0.549, -0.122, 143.677, , , , , , , 179.786, -0.923, -107.787, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.988,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.02, -0.213, -1.311, -4.272, -1.282, 137.024, , , , , , , 179.775, -0.917, -109.182, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:41.988,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.168, -0.255, -0.987, -2.502, -1.465, 137.39, , , , , , , 179.758, -0.912, -110.55, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.035,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.154, -0.288, -0.739, 1.465, -0.366, 144.226, , , , , , , 179.775, -0.906, -111.967, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.098,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.114, -0.266, -0.885, 1.648, -0.305, 145.508, , , , , , , 179.813, -0.912, -113.423, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.098,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.062, -0.231, -1.147, -1.892, -0.488, 146.912, , , , , , , 179.83, -0.912, -114.884, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.098,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.103, -0.235, -1.09, -2.991, -1.465, 147.156, , , , , , , 179.819, -0.912, -116.362, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.128,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.167, -0.279, -0.832, 0.305, -1.343, 148.865, , , , , , , 179.824, -0.895, -117.839, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.128,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.179, -0.312, -0.848, 2.319, -1.221, 153.687, , , , , , , 179.857, -0.895, -119.361, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.129,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.268, -0.302, -1.112, -0.61, -1.465, 153.992, , , , , , , 179.89, -0.879, -120.899, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.129,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.263, -0.301, -1.189, -3.113, -1.221, 158.936, , , , , , , 179.885, -0.873, -122.465, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.129,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.269, -0.318, -0.972, -2.258, -1.343, 163.025, , , , , , , 179.874, -0.857, -124.085, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.129,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.227, -0.35, -0.754, 1.282, -0.061, 167.48, , , , , , , 179.89, -0.862, -125.733, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.130,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.149, -0.362, -0.865, 2.136, -0.244, 172.302, , , , , , , 179.934, -0.862, -127.447, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.130,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.138, -0.359, -1.133, -1.038, -0.549, 172.363, , , , , , , 179.956, -0.868, -129.172, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.160,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.11, -0.375, -1.164, -2.93, -0.61, 174.927, , , , , , , 179.956, -0.851, -130.908, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.160,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.038, -0.406, -0.948, -1.282, 0.183, 178.04, , , , , , , 179.951, -0.862, -132.676, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.160,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, 0.033, -0.41, -0.86, 0.305, -0.244, 179.199, , , , , , , 179.973, -0.862, -134.467, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.161,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, 0.075, -0.385, -0.952, 0, -0.671, 178.894, , , , , , , 179.995, -0.862, -136.263, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.193,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, 0.085, -0.363, -1.047, -1.404, -1.343, 177.551, , , , , , , -179.989, -0.846, -138.049, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.194,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, 0.057, -0.369, -0.993, -1.343, -1.221, 175.354, , , , , , , -179.989, -0.84, -139.812, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.194,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, 0.01, -0.394, -0.9, 0.305, -1.709, 174.438, , , , , , , -179.973, -0.818, -141.564, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.194,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.026, -0.406, -0.95, 0.671, -1.465, 174.866, , , , , , , -179.945, -0.807, -143.311, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.211,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.042, -0.398, -1.074, -0.916, -0.977, 176.208, , , , , , , -179.929, -0.791, -145.069, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.211,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.061, -0.385, -1.081, -2.075, -2.136, 176.636, , , , , , , -179.923, -0.78, -146.838, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.211,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.152, -0.385, -0.947, -1.282, -1.709, 175.842, , , , , , , -179.923, -0.753, -148.601, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.212,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.146, -0.407, -0.853, 0.488, -1.404, 180.786, , , , , , , -179.912, -0.742, -150.381, -78.300, 13.100, -69.807, 20.44, 0.00769, 0.64185, -0.76672, 0.00061, 406, 100,
 19:44:42.418,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.345, -0.121, -0.423, -0.924, 0.916, -1.16, 183.838, , , , , , , -179.885, -0.72, -152.216, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.448,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, -0.075, -0.429, -1.066, -0.671, 0.244, 185.486, , , , , , , -179.863, -0.72, -154.061, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.448,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 0.021, -0.434, -1.095, -1.892, 0.549, 188.66, , , , , , , -179.863, -0.72, -155.94, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.448,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 0.096, -0.439, -0.995, -1.404, -0.854, 188.049, , , , , , , -179.863, -0.72, -157.824, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.482,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 0.051, -0.433, -0.898, -0.305, 0.793, 186.829, , , , , , , -179.852, -0.703, -159.697, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.482,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 1.396, -0.428, -0.841, 1.587, 3.235, 207.031, , , , , , , -179.83, -0.747, -161.653, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.483,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 3.245, -0.348, -0.999, 7.69, -6.042, 189.636, , , , , , , -179.753, -0.703, -163.735, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.483,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 4.172, -0.183, -1.163, -1.648, 6.714, 111.755, , , , , , , -179.714, -0.72, -165.157, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.483,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 4.527, -0.084, -1.1, -1.038, -3.357, 64.941, , , , , , , -179.725, -0.736, -166.069, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.484,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 3.47, -0.01, -0.895, -0.671, -5.92, -20.325, , , , , , , -179.731, -0.676, -166.212, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.484,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 2.214, -0.01, -0.821, 1.465, -10.986, -54.81, , , , , , , -179.731, -0.599, -165.822, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.484,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 0.618, 0.004, -0.868, 0.183, 0.854, -97.229, , , , , , , -179.72, -0.538, -165.02, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.517,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, -0.608, 0.011, -1.102, -2.258, 1.099, -99.915, , , , , , , -179.736, -0.555, -164.009, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.517,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, -1.2, -0.06, -1.175, -3.845, -7.996, -79.102, , , , , , , -179.78, -0.516, -163.125, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.517,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, -2.268, -0.1, -1.103, -5.005, -4.639, -68.726, , , , , , , -179.83, -0.45, -162.394, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.517,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, -2.553, -0.141, -0.913, -1.892, 1.709, -23.438, , , , , , , -179.868, -0.445, -161.917, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.518,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, -2.059, -0.102, -0.704, 1.404, 5.249, 20.142, , , , , , , -179.868, -0.483, -161.96, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.518,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, -1.159, -0.041, -0.721, 3.662, 8.728, 45.593, , , , , , , -179.835, -0.555, -162.29, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.518,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, -0.206, -0.014, -0.907, 2.808, 8.423, 67.993, , , , , , , -179.802, -0.643, -162.9, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.518,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 0.337, -0.018, -1.183, 1.038, 0.549, 64.819, , , , , , , -179.769, -0.676, -163.57, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.518,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 1.559, -0.034, -1.205, -1.831, 4.272, 65.796, , , , , , , -179.775, -0.72, -164.213, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.518,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 2.504, -0.018, -1.019, 2.319, -2.991, 37.537, , , , , , , -179.758, -0.698, -164.784, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.613,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 2.535, 0.021, -0.911, 0.488, -0.61, -15.808, , , , , , , -179.747, -0.692, -164.833, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.614,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 1.868, 0.033, -0.984, -0.183, -7.935, -49.5, , , , , , , -179.747, -0.643, -164.509, -78.300, 13.100, -69.807, 20.44, 0.00464, 0.2244, -0.97443, 0.00043, 406, 100,
 19:44:42.645,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:41.700, 0.641, -0.001, -0.966, -2.93, 2.563, -82.703, , , , , , , -179.769, -0.615, -163.801, -78.300, 13.100, -69.807, 20.44, 0.00439, 0.13861, -0.9903, 0.00095, 406, 100,
